Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Unemployment_rate;Inflation_rate;GDP;Target;CU1;CU2;CU3;CU4;CU5
1;1;1;9991;0;1;140.0;1;37;37;9;9;124.6;0;0;0;1;0;0;29;0;15.5;2.8;-4.06;0;1.2659402838408853;0.7439369511557368;-3.167287969639427;0.24383694534298075;0.5734146567969208
1;1;5;9500;1;1;135.0;1;37;37;7;7;124.0;1;0;0;1;0;1;19;0;9.4;-0.8;-3.12;0;4.190309313021775;-1.7068929311353749;1.9088373586782048;0.040621588289322295;-0.48065566163261086
1;1;6;9500;1;1;143.0;1;38;19;7;9;129.5;1;0;0;1;0;1;18;0;10.8;1.4;1.74;1;5.201810943461797;-2.6687781603743637;1.7662440730246252;0.21229727400878817;-0.4078128330869678
2;39;1;8014;0;19;100.0;1;38;19;0;10;111.3;0;0;1;0;0;0;25;0;7.6;2.6;0.32;1;2.4483111500256447;-4.432622030409041;1.5403066068519518;0.4481755034131814;0.7658233762186035
4;39;1;8014;0;19;133.1;1;37;37;9;9;95.0;0;0;1;0;0;0;50;0;8.9;1.4;3.51;0;-13.29279852513673;8.97515165581562;-2.1469700653146946;-0.5729565221775049;2.7521249574548126
2;1;1;9147;1;1;133.1;1;34;34;0;0;131.8;0;0;0;1;0;0;24;0;7.6;2.6;0.32;0;18.538249183876978;16.026933053501697;11.49512318276717;-0.8230458841565281;-0.06497865363767699
1;1;5;9119;1;1;132.0;1;38;19;5;3;119.1;0;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0;-12.82413768242907;9.385290830702917;-3.3523129736363724;-1.3332523245612573;1.5399634157988666
1;17;1;9085;1;1;131.0;1;38;38;191;174;125.4;1;0;0;1;0;0;20;0;15.5;2.8;-4.06;1;8.117391326616543;-0.49075235129409944;-5.022318341688478;0.23484220924147517;0.08444466246038423
1;16;1;9003;1;1;147.0;1;1;37;4;9;140.7;1;0;1;1;0;1;20;0;15.5;2.8;-4.06;1;22.505376696756933;14.040124449045678;12.0639196352142;2.4499637928006583;1.718886297887603
1;43;1;9991;0;1;141.0;1;37;37;9;9;131.9;0;0;0;1;0;0;21;0;9.4;-0.8;-3.12;0;11.599322150246488;11.766268387669735;-3.6646144440659705;-1.2856363526723495;1.8349713784561004
1;39;1;9238;1;1;160.0;1;38;1;9;3;124.0;0;0;1;1;1;0;28;0;10.8;1.4;1.74;0;5.421713334594611;7.134869508935192;-6.773476375377235;-0.7488591112669154;-1.7192190311558453
1;1;1;9254;1;1;135.0;1;38;37;9;7;139.2;0;0;0;1;1;1;19;0;12.4;0.5;1.79;1;1.7827219548390199;-4.625516703040861;2.00654507849399;0.2461803202998963;0.07805443771660645
1;1;1;9500;1;1;133.0;1;37;37;9;7;121.8;0;0;0;1;1;1;18;0;9.4;-0.8;-3.12;1;4.960739645182036;-1.9184883566107054;2.6751025907583132;0.0773381793291371;-0.6330415119127836
1;17;1;171;1;1;142.0;1;37;37;9;9;132.9;0;0;0;1;1;0;22;0;12.7;3.7;-1.7;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;44;1;9003;1;39;130.0;1;37;37;9;10;130.0;0;0;0;1;1;0;25;0;15.5;2.8;-4.06;0;-14.1239124427522;7.43378804572414;-0.8811443473427147;-2.035245193036666;-1.929181211807988
2;39;1;9500;1;1;133.1;1;37;37;9;9;130.1;0;0;0;0;1;0;37;0;11.1;0.6;2.02;0;3.761321340953502;-1.0791750298757243;-1.3047811851904318;0.09184263127077892;0.6105822796604512
1;39;1;9500;1;1;133.1;1;37;37;7;7;124.5;0;0;0;0;1;0;38;0;11.1;0.6;2.02;0;3.5357451710626533;0.9539034779300735;-2.872891259643194;-0.28001925224466984;-0.17226686336365962
2;39;1;9670;1;1;130.0;1;19;38;9;9;162.3;0;0;0;1;1;0;36;0;13.9;-0.3;0.79;0;3.2202281850121013;2.196431701836007;-4.8107729537537915;-1.1291328422810891;1.0207505184754075
1;1;2;9500;1;1;149.0;1;19;1;9;9;137.8;1;0;0;1;1;0;18;0;12.7;3.7;-1.7;1;4.412913850646125;-1.9737556726636267;1.9208406034402499;0.10262406175807035;-0.49783298713540386
1;1;1;9670;1;1;130.0;1;1;1;0;0;119.5;0;0;0;0;1;0;19;0;9.4;-0.8;-3.12;0;-17.347239198281788;3.9781686642950413;3.069671679327892;0.5067992183041635;2.517691773674388
1;39;1;9130;1;1;150.0;1;1;1;4;10;110.0;0;0;1;1;1;0;24;0;9.4;-0.8;-3.12;0;1.631082452538849;-0.4102468314673565;-4.764025217847501;0.5934314841259624;4.055424746165737
1;1;1;9238;1;1;106.0;1;1;1;3;3;105.0;0;0;0;1;1;0;20;0;11.1;0.6;2.02;1;1.7257652404242065;-0.9041174389357133;-0.9857769520025319;-1.147055068915249;0.33733652697695915
1;1;1;171;1;1;162.0;1;37;37;9;9;142.8;1;0;0;1;1;0;21;0;12.7;3.7;-1.7;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
2;43;3;9991;0;1;120.0;1;37;37;9;9;128.2;1;0;0;1;1;0;32;0;7.6;2.6;0.32;0;-15.84861002483101;5.472432308419721;0.4842704076488717;-1.2329829610886152;-0.46842884477965946
2;39;1;9991;0;19;133.1;1;38;38;7;8;120.0;0;0;0;1;1;0;39;0;12.7;3.7;-1.7;0;-9.091523983761531;2.552207682562059;-0.8033178440444486;-6.409331290877551;5.123389031012848
1;7;1;9119;1;3;130.0;1;37;37;9;9;130.0;0;0;0;0;1;0;33;0;12.7;3.7;-1.7;0;-15.512315978702805;5.955437739189594;0.0825623899668439;-1.0767666978176096;0.18176459710104706
1;17;2;9670;1;1;128.0;1;37;38;5;8;121.7;0;0;0;1;1;1;20;0;9.4;-0.8;-3.12;1;-1.6975641988544916;-4.475230445425077;1.4294146880350933;1.4564132251334398;-0.20971507350316282
1;1;1;9003;1;1;124.0;1;38;19;9;7;116.0;0;0;0;1;1;0;19;0;16.2;0.3;-0.92;1;5.465860604463618;-3.728436664943584;-1.1737923034315114;0.4060765872219371;-1.3312702420895164
2;39;1;9991;0;1;133.1;1;37;37;5;8;133.2;0;0;0;0;1;0;43;0;13.9;-0.3;0.79;0;1.7063199172905237;1.9955385060845163;-6.419399452829;-0.5980914151617688;1.1522253565808063
2;43;1;9991;0;1;114.0;1;37;37;7;8;116.7;0;0;0;1;1;0;49;0;16.2;0.3;-0.92;0;0.8847324531462611;-2.940258684341543;-1.8540980672015321;0.4245874161678089;-1.230351558536749
1;1;2;9773;1;1;140.0;1;38;38;5;7;126.4;1;0;0;1;1;1;18;0;12.7;3.7;-1.7;1;2.467053400766191;-3.6901604503308567;1.2638988906802706;0.13515544514381084;1.5399452293757085
1;39;1;9003;1;1;160.0;1;1;37;191;193;140.0;0;0;0;1;1;0;27;0;11.1;0.6;2.02;0;-14.795051153174008;6.757237420614835;0.06974583611933655;-1.3435338976375486;-0.6673356180041821
1;1;1;9147;1;1;122.0;1;1;19;9;9;120.3;1;0;0;1;1;1;19;0;8.9;1.4;3.51;0;2.5031328137762276;-3.1629875358968826;-1.355503499609653;-1.0682013443589815;0.03591303595203186
1;39;1;9070;1;1;140.0;1;37;37;9;10;118.0;0;0;1;1;1;1;45;0;16.2;0.3;-0.92;0;-6.4926185212352125;1.7596022491131624;-0.2670756621271085;8.873474508321754;-3.975828352900353
1;15;1;9670;1;1;160.0;1;37;12;9;9;149.5;1;0;0;0;1;0;19;0;13.9;-0.3;0.79;1;2.3686010395785337;-3.8687747361896077;1.0565950466343568;-0.35111135463526744;-1.233561007216944
1;44;1;9003;1;39;130.0;1;1;3;9;6;130.0;0;0;0;1;1;1;21;0;13.9;-0.3;0.79;1;3.5507143112010815;1.6616206091674677;-3.0613812243613148;1.1300987153841127;4.4742047984423055
1;1;1;9670;1;1;141.0;1;1;1;5;9;126.3;0;0;0;1;1;1;18;0;13.9;-0.3;0.79;1;2.0123477167705253;-2.8759531561489107;0.5095965647093607;-0.14333242728346968;0.8478061470569064
1;17;3;9147;1;1;127.0;1;37;37;5;7;116.2;0;0;0;1;1;0;18;0;9.4;-0.8;-3.12;0;-11.479423099136081;10.630792203033872;-5.352733557076888;-3.232293659106402;-2.2110849163422213
1;17;1;9254;1;1;126.0;1;37;37;5;1;126.0;0;0;0;0;1;0;29;0;9.4;-0.8;-3.12;0;-12.777070894796262;9.840066464670203;-2.528599608604646;-0.5086226062434186;3.1689307497581947
1;1;1;9670;1;1;131.0;1;1;1;4;9;122.3;0;0;0;1;1;0;19;0;9.4;-0.8;-3.12;1;-1.0588086699009782;-4.091700900393138;1.567720219399599;0.36158423492307445;0.866461004847346
1;1;1;9147;1;1;130.0;1;19;19;9;7;119.5;1;0;0;1;1;1;18;0;12.4;0.5;1.79;0;-0.7818484298466838;-3.4878297981166515;-0.008516384599418293;-0.3553812839846267;1.2546112507340232
1;44;1;9070;1;39;130.0;1;1;1;9;9;131.8;0;0;0;1;1;1;22;0;12.4;0.5;1.79;1;5.137580374017015;0.5277371531607954;3.91216654588929;-0.9947716766811557;-2.399197438345686
1;17;6;9500;1;1;140.0;1;1;1;4;3;130.7;1;0;0;1;1;1;18;0;11.1;0.6;2.02;0;4.943660532563625;-1.5460283348738635;1.0714050070660677;-1.3837083442075906;-2.9920070597896364
1;44;1;9130;1;39;140.0;1;1;19;4;7;140.0;0;0;0;1;1;0;20;0;13.9;-0.3;0.79;0;4.995102812774409;0.2922394572631405;-3.5939195383665608;-1.4985602998175378;1.730462320471086
1;1;1;171;1;1;140.0;1;19;19;1;1;129.5;1;0;0;1;1;0;20;0;10.8;1.4;1.74;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
4;39;1;9670;1;19;133.1;1;37;37;9;7;130.0;0;0;1;1;1;1;29;0;11.1;0.6;2.02;0;-4.115952170983789;6.519713214058969;-6.687334162926231;9.845897988848623;2.468022299338405
1;39;1;9670;1;1;120.0;1;11;11;90;4;114.0;1;0;0;1;1;0;29;0;7.6;2.6;0.32;0;0.2730830744267985;-1.086000232228997;-2.6039540011600204;0.16218448504795116;1.7004286865042946
1;43;1;9773;1;1;121.0;1;1;1;4;5;121.0;1;0;0;1;1;0;23;0;9.4;-0.8;-3.12;0;2.3473494410481224;1.1881883745437993;-5.133969357153358;1.7225025941077887;4.751675790668059
1;17;1;171;1;1;123.0;1;3;12;2;9;116.4;1;0;1;1;1;0;19;0;10.8;1.4;1.74;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;1;9119;1;1;136.0;1;38;38;9;9;121.7;1;0;0;1;1;0;18;0;7.6;2.6;0.32;0;-5.718590307376098;4.194967117474523;-4.163026900657561;-9.512477503487302;2.552836763278154
2;42;1;9254;1;1;136.0;1;2;2;134;112;130.0;1;0;0;1;1;0;22;0;7.6;2.6;0.32;0;3.751041994518453;2.8696064635840237;-4.374713416119284;-1.0220010394846495;1.3149893668336938
1;43;1;9991;0;1;120.0;1;37;37;9;9;120.0;1;0;1;1;1;0;34;0;10.8;1.4;1.74;0;6.033731669955986;4.674207338353318;4.107934461205325;0.21447293259764555;-0.6987425629561314
1;43;1;9991;0;4;160.0;1;3;3;2;1;125.0;0;0;0;1;1;0;26;0;13.9;-0.3;0.79;1;1.5541638005512166;-4.377531940399111;-0.0035499738500892023;-0.5974511948347238;0.6816930857926712
1;17;1;171;1;1;125.0;1;37;37;7;9;134.1;1;0;0;1;1;0;24;0;11.1;0.6;2.02;0;21.85833307968718;21.298086882789995;5.329644626742513;-2.761450351481394;-6.213230503750466
1;1;1;9670;1;1;146.0;1;1;1;9;8;149.5;1;0;0;1;1;1;17;0;11.1;0.6;2.02;1;4.1535425938314905;-3.8386906019159253;-0.10164561941948119;1.038255016474597;-0.1537431629796317
1;43;4;9670;1;1;117.0;1;3;3;4;4;113.2;0;0;0;1;1;0;21;0;9.4;-0.8;-3.12;0;-0.5906253769203512;1.1612891122566211;-4.380535131117844;-1.010219432471436;1.2531674088318117
2;39;1;9991;0;1;150.0;1;1;4;4;2;146.0;0;0;0;1;1;0;34;0;12.7;3.7;-1.7;0;1.4256553175721467;-7.06894788721675;1.445039287121191;0.40622190553941173;0.6102148176326395
1;44;1;9003;1;39;140.0;1;19;38;6;7;140.0;1;0;0;1;1;0;19;0;12.4;0.5;1.79;1;3.496443737498023;-2.6938670947603507;-0.17138640604925975;-0.8688946178448391;-0.36167519070688536
2;39;1;9003;1;1;111.0;1;1;3;4;2;162.4;0;0;1;0;1;0;49;0;8.9;1.4;3.51;0;5.3181429756550385;5.540757156410293;0.6886190899949872;2.1964997047192907;5.549962583472735
1;43;1;9500;1;1;120.0;1;2;4;4;5;136.6;0;0;0;1;1;0;23;0;13.9;-0.3;0.79;0;6.227909989689642;3.243173363264181;-4.710122501454452;-1.509460408934952;0.05558028447883688
1;18;3;9119;1;1;111.0;1;1;19;9;8;111.0;1;0;0;1;1;0;18;0;12.4;0.5;1.79;0;2.1016617716130774;-2.057674900490527;-3.092411060059706;-1.6466237728541568;1.8248149874833808
1;1;1;9500;1;1;118.0;1;12;1;4;10;115.7;0;0;0;1;1;0;20;0;13.9;-0.3;0.79;0;4.358388084428272;-1.6161270536674617;0.10943727033430938;-0.8741763909261226;0.03504770630177483
1;1;3;9670;1;1;106.0;1;3;1;2;3;105.7;1;0;0;1;1;0;19;0;8.9;1.4;3.51;1;2.9758601801393443;-4.004380094230251;0.13833416127664946;-0.7795268647559221;-1.6924057648192319
1;42;1;9003;1;39;120.0;1;3;1;2;6;128.2;1;0;0;1;1;0;24;0;16.2;0.3;-0.92;0;10.152938499877903;4.683247938857831;2.483551679723692;-0.2173845102400323;-0.009207050054632545
1;1;1;9147;1;1;151.0;1;1;38;4;7;137.0;1;0;0;1;1;0;18;0;8.9;1.4;3.51;1;1.2492162647444671;-6.950059728227456;1.5931432850878025;-0.3834687694225293;0.8783765538757078
2;39;1;9254;1;19;133.1;1;34;34;0;0;120.0;0;0;1;0;1;0;45;0;9.4;-0.8;-3.12;0;-10.763870745139354;11.684921880561989;-5.193172820358984;-2.4813702042088672;-0.5517117481313654
1;39;1;9991;0;1;120.0;1;34;34;0;0;120.5;1;0;0;1;1;0;30;0;7.6;2.6;0.32;0;-9.985002475821746;1.276856462163136;-0.8496813648258214;6.747740642583146;-2.7795617663566095
1;51;1;9991;0;39;120.0;1;1;4;4;10;118.1;0;0;0;1;1;0;28;0;8.9;1.4;3.51;0;15.17902417813605;14.463142022703199;8.799724849919736;1.5421940901040259;0.8015864076842912
1;39;1;9991;0;1;110.0;1;37;37;9;9;139.0;0;0;0;1;1;0;40;0;12.7;3.7;-1.7;0;-19.207927031526555;1.3660285917970938;4.87003595471414;-0.28478603894585275;-0.5647820696736741
1;39;2;9147;1;19;133.1;1;38;19;4;10;116.3;0;0;0;0;1;0;32;0;10.8;1.4;1.74;0;-14.506332603987392;6.82553355863833;-1.4175099592752314;-2.6164055518868516;-2.9921200323872705
1;17;5;9254;1;1;118.0;1;19;37;5;5;120.5;1;0;0;1;1;0;19;0;7.6;2.6;0.32;0;2.8670275105419725;1.8961894208815226;-4.630754731615071;0.4425081425083268;-0.32773972417738373
1;1;1;9070;1;1;139.0;1;1;19;3;9;134.9;1;0;0;1;1;0;20;0;16.2;0.3;-0.92;1;2.2606153944067673;-3.55174464866693;0.9783830207464648;1.0752305988234603;-0.3360381492797712
1;17;1;9119;1;1;130.0;1;1;3;4;2;123.0;0;0;0;1;1;0;18;0;9.4;-0.8;-3.12;0;-8.420722690396856;4.714893156419003;-3.987912785655504;6.014094032100712;-0.471390466084106
1;17;1;9670;1;1;132.0;1;38;37;9;9;122.9;0;0;0;0;1;0;20;0;10.8;1.4;1.74;0;0.8043495926914447;-2.7836597100103986;-0.6395360274179881;-1.2086041056578831;-1.6050570406868003
1;39;1;9991;0;1;100.0;1;37;38;9;4;140.0;0;0;0;1;1;0;39;0;15.5;2.8;-4.06;0;0.2858274954925933;-3.7793127347503126;-0.6747323834032191;-0.28064131076548526;0.587105390306758
1;17;1;9085;1;1;120.0;1;19;38;4;8;122.5;0;0;0;0;1;0;19;0;11.1;0.6;2.02;0;5.075280676254948;-0.9951570102666141;-3.2372157111407565;-0.5460887679404789;0.34048567312431643
1;39;1;9991;0;12;133.1;1;37;37;9;9;121.5;0;0;0;1;1;0;38;0;7.6;2.6;0.32;0;-0.1764371345619874;0.17807304717506314;-4.036055731572724;-0.8960186477723057;2.0789472901345776
1;17;3;9500;1;1;156.0;1;19;37;4;9;132.3;1;0;0;1;1;1;18;0;7.6;2.6;0.32;1;3.0144573200604614;-3.492608855614238;1.5413362953988656;0.26667214008874046;-0.14056178934062943
1;17;4;9500;1;1;143.0;1;19;38;9;6;131.5;1;0;0;1;1;1;18;0;13.9;-0.3;0.79;1;4.8820333811600465;-2.662568968035533;2.1269680590727322;-1.1178654561943375;0.0019369455427218191
2;43;1;9130;1;9;133.1;1;34;34;0;0;128.2;0;0;0;1;1;0;28;0;7.6;2.6;0.32;0;-14.503433840318191;7.404454031499213;-1.1225616630792399;-0.608117908004593;2.1323449227431643
1;39;1;9670;1;1;140.0;1;37;37;9;9;148.0;1;0;0;0;1;0;31;0;12.7;3.7;-1.7;0;-12.104698784148372;10.621280866773823;-3.1439183053368867;-0.09380379146950227;4.534211917041463
1;1;1;9500;1;1;127.0;1;2;19;3;9;121.5;0;0;0;1;1;0;23;0;7.6;2.6;0.32;1;3.228499166948436;-3.681180848403974;1.4993915003248586;0.2964284379862222;-0.11613771653678988
1;1;1;9500;1;1;135.0;1;38;19;194;193;135.4;1;0;0;1;1;0;21;0;11.1;0.6;2.02;0;4.347430296180248;0.2082054380811032;-1.668661126796629;-0.8705584244769486;-2.3681724552622603
1;39;1;9238;1;19;133.1;1;37;37;9;9;139.0;0;0;1;0;1;0;33;0;16.2;0.3;-0.92;0;-14.301680663521344;7.526135363506;-0.9418460122686108;-1.0416053119905224;0.8015446318126958
1;43;1;9147;1;1;120.0;1;37;37;5;3;113.4;0;0;0;1;1;0;22;0;12.7;3.7;-1.7;0;0.8242787228716115;-1.9093551589954967;-3.306294972415657;0.49857232103394994;0.2910272125082875
1;44;1;9119;1;39;150.0;1;19;37;9;9;150.0;1;0;1;1;1;0;20;0;12.4;0.5;1.79;0;5.1217787738159;-8.302948046429377;-0.35741235846163155;-0.27470586822943693;0.5009948650589188
1;17;1;9670;1;1;123.0;1;37;38;3;3;122.0;0;0;1;1;1;0;19;0;8.9;1.4;3.51;0;2.92583162496437;-3.167821795862283;-0.228664235259085;-0.40070904819977454;-1.1904016841865097
1;44;1;9085;1;39;150.0;1;38;38;4;1;150.0;1;0;0;1;1;0;20;0;16.2;0.3;-0.92;1;4.401497656358424;-1.6209663035206576;-0.01076777713544498;1.3008388936322393;2.614502839420801
1;39;1;9254;1;12;133.1;1;37;37;5;7;119.3;1;0;0;1;1;0;25;0;9.4;-0.8;-3.12;0;1.6318017778729845;-0.9985296077754615;-1.1714091559096818;-1.5709683412871067;-2.5033818341359404
1;39;1;9003;1;1;130.0;1;1;1;9;4;140.0;0;0;0;0;1;0;25;0;13.9;-0.3;0.79;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;1;4;9070;1;1;140.0;1;4;19;2;10;125.0;1;0;0;1;1;0;19;0;9.4;-0.8;-3.12;0;2.10764111307539;-2.8436286160926976;0.7223722450913691;0.05607336739445837;-0.7773625940795861
1;1;1;9670;1;1;141.0;1;2;1;2;4;140.7;1;0;0;1;1;0;20;0;7.6;2.6;0.32;1;0.651648269759108;-5.9882977569507485;0.8638765383579122;-0.8901773679149635;0.23118954271097591
2;39;1;9500;1;19;133.1;1;19;19;4;4;100.0;0;0;0;1;1;0;33;0;16.2;0.3;-0.92;0;-5.28950658666871;3.8494737362957987;-1.9165438193448783;7.642354155029272;-5.221630900728078
1;17;5;9773;1;1;146.0;1;1;37;5;5;146.7;1;0;0;1;1;0;19;0;7.6;2.6;0.32;1;3.4215584262499186;-4.010807023587431;0.4947360835553268;0.03757673382137966;-0.5516411376951924
1;39;1;9130;1;19;133.1;1;34;34;99;99;96.0;0;0;0;1;1;0;31;0;7.6;2.6;0.32;0;-15.84861002483101;5.472432308419721;0.4842704076488717;-1.2329829610886152;-0.46842884477965946
1;44;1;9119;1;39;160.0;1;3;38;2;3;160.0;0;0;1;0;1;0;24;0;8.9;1.4;3.51;0;3.2082783312522283;-5.526492997672332;-0.57637944195772;0.5704761394100174;0.2247201252481192
1;44;1;9119;1;39;130.0;1;19;3;3;4;130.0;0;0;1;0;1;0;23;0;15.5;2.8;-4.06;0;-15.84861002483101;5.472432308419721;0.4842704076488717;-1.2329829610886152;-0.46842884477965946
2;39;1;9991;0;1;160.0;1;1;3;1;2;130.0;0;0;0;0;1;1;26;0;9.4;-0.8;-3.12;0;0.8813105337274594;1.6054563314542079;-5.018117244023068;-0.8002995871597394;1.1148922770355254
2;43;1;9070;1;2;140.0;1;37;37;6;6;140.0;1;0;0;1;1;0;38;0;16.2;0.3;-0.92;1;26.278290454135814;17.060627188918026;14.008381679281984;-0.38497852776748337;-2.729306169399938
1;1;6;9119;1;1;126.0;1;19;19;7;3;116.6;1;0;0;1;1;1;20;0;8.9;1.4;3.51;1;1.9285763322308462;-5.446636546183726;0.13454390412182435;0.18317015517616778;-0.20315409633031792
1;17;5;9119;1;1;118.0;1;1;19;9;9;120.5;1;0;0;1;1;0;20;0;12.4;0.5;1.79;1;3.557547730436711;-1.8775313436617491;-3.980982083697036;-1.1534582371262745;0.1959152345425753
1;39;1;9085;1;19;133.1;1;3;1;2;5;103.0;0;0;0;1;1;0;25;0;10.8;1.4;1.74;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;17;2;9070;1;1;121.0;1;1;19;144;144;111.9;1;0;0;1;1;0;19;0;8.9;1.4;3.51;1;1.7468241441403438;-0.44915072382000815;-2.01937253188495;-0.10538628057761194;-0.7729970638770285
1;17;1;9119;1;1;148.0;1;1;38;4;5;148.7;0;0;0;1;1;0;18;0;8.9;1.4;3.51;1;4.43749367122732;-7.023092237340224;-0.7668021837452684;0.13945537843565153;-0.5860786155316995
1;43;1;9991;0;12;133.1;1;12;12;9;9;120.0;0;0;0;1;1;0;28;0;10.8;1.4;1.74;0;7.631624560170942;9.715312796594784;2.9628320490880657;-0.45493125497958947;-0.894297444330719
1;1;2;9119;1;1;140.0;1;19;19;9;9;125.7;1;0;0;1;1;0;18;0;9.4;-0.8;-3.12;0;-15.84861002483101;5.472432308419721;0.4842704076488717;-1.2329829610886152;-0.46842884477965946
1;1;1;9254;1;1;132.0;1;1;38;9;9;120.1;1;0;0;1;1;1;20;0;8.9;1.4;3.51;1;3.0623419645784544;-3.6883516322830916;0.5465466189124709;0.11288784949210627;-0.639822066729121
1;1;1;9130;1;1;140.0;1;4;3;3;3;127.8;0;0;0;1;1;0;18;0;11.1;0.6;2.02;1;4.602921589625132;-4.441434374512827;-0.07268461926131364;-0.6878993184057295;-0.898716814254034
1;17;3;9147;1;1;112.0;1;1;1;3;3;106.4;1;0;0;1;1;0;19;0;12.4;0.5;1.79;1;-1.865217114689892;-2.194451966000329;0.5654547833277833;0.01613967358858386;0.7940579938738455
1;42;1;9500;1;1;100.0;1;19;19;9;9;100.0;0;0;1;1;1;0;24;0;12.7;3.7;-1.7;0;4.032665041051483;7.0480363575798295;-8.332283307614704;-1.73840828697791;0.030797842264278733
1;17;4;9085;1;1;126.0;1;1;3;5;5;123.9;1;0;0;1;1;0;21;0;10.8;1.4;1.74;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;1;1;9670;1;1;150.0;1;3;37;4;7;139.5;0;0;0;1;1;1;20;0;12.7;3.7;-1.7;1;3.844879695106238;-5.657929100288332;1.2508597156343244;0.7486002631673918;0.8851432598846682
1;44;1;9003;1;39;150.0;1;19;1;9;8;150.0;1;0;0;1;1;0;21;0;13.9;-0.3;0.79;1;3.199974534288978;-1.700033160720591;-1.2603800612188159;1.9612876668553934;3.822118736861301
2;1;1;9556;1;1;144.0;1;19;19;193;144;139.8;0;0;1;1;1;0;24;0;10.8;1.4;1.74;1;4.534408423527833;-2.079256427098948;1.2504341588473709;-1.6989793445522614;-2.0285165081798513
1;39;1;9991;0;1;133.1;1;38;37;9;9;154.4;0;0;0;1;1;0;27;0;10.8;1.4;1.74;0;-19.207927031526555;1.3660285917970938;4.87003595471414;-0.28478603894585275;-0.5647820696736741
1;17;6;9147;1;1;120.0;1;37;38;9;9;115.5;1;0;1;0;1;0;19;0;8.9;1.4;3.51;0;0.5576695442209322;-1.6752354657656539;-1.6859732358011292;0.4984559989117305;-0.7380598656115911
1;39;1;8014;0;1;133.1;1;3;19;4;7;119.0;0;0;0;1;1;0;39;0;8.9;1.4;3.51;1;6.506590581960475;0.39952609390139554;3.4254740560062125;0.9129893404190434;0.86173991604125
1;39;1;33;1;1;133.1;1;19;37;9;9;96.1;0;0;0;1;1;0;25;0;12.4;0.5;1.79;0;4.198615895958214;1.2644046690610948;-6.53157051190134;1.7630499177715342;0.269426695233024
1;7;1;171;1;3;130.0;1;1;2;9;2;130.0;0;0;0;0;1;0;18;0;9.4;-0.8;-3.12;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;43;1;9070;1;1;133.0;1;1;2;9;2;128.8;0;0;0;1;1;0;19;0;10.8;1.4;1.74;1;13.145329623367992;6.417234497953162;7.644830097673311;-0.04947582387642806;-1.532593950416279
1;18;1;9773;1;1;124.0;1;38;37;9;8;126.8;0;0;0;1;1;1;21;0;13.9;-0.3;0.79;1;2.373881825947143;-4.345976356671088;-0.07625452335290232;0.8259703073912182;1.5958310498195005
1;7;1;9991;0;40;130.0;1;1;3;4;2;130.0;0;0;0;1;1;0;27;0;8.9;1.4;3.51;0;-19.207927031526555;1.3660285917970938;4.87003595471414;-0.28478603894585275;-0.5647820696736741
1;1;3;9147;1;1;124.0;1;1;1;5;3;116.7;1;0;0;1;1;0;19;0;7.6;2.6;0.32;0;-15.176746623491901;6.293713051744246;-0.39288270176418166;-1.4226223455171687;-0.44915819980085564
1;17;3;9500;1;1;132.0;1;3;1;2;7;125.5;1;0;0;1;1;0;18;0;10.8;1.4;1.74;0;4.565330462496024;-2.108035509287528;1.890972221893045;0.1238131617993542;-0.48044090012783447
1;7;1;9670;1;3;110.0;1;27;37;3;3;110.0;1;0;0;1;1;0;27;0;9.4;-0.8;-3.12;0;9.734051621377226;6.547858014525696;5.0506575340618;0.103966623979428;-0.09726014575049782
1;1;3;9773;1;1;127.0;1;19;38;8;3;133.7;1;0;1;1;1;0;18;0;12.7;3.7;-1.7;0;1.1228300638361624;-3.5889065437820133;1.1631563147228958;0.8106017154404594;-0.9658341789341706
1;1;1;9130;1;1;130.0;1;2;3;9;1;117.6;0;0;0;1;1;0;19;0;9.4;-0.8;-3.12;0;1.6063675238068535;0.9218808778975314;-4.315260773246574;0.2512776854972022;4.590058577843465
1;44;1;9003;1;39;140.0;1;19;38;9;10;140.0;0;0;0;1;1;0;19;0;13.9;-0.3;0.79;0;2.920675013355813;1.2760547438602459;-6.054088287255322;1.7741550382607327;4.017370912650111
